amp,std
0.0,0.0
9.869821926320558e-7,1.431403647561576e-8
3.059480899127743e-6,5.236957721968751e-8
5.539595247484587e-6,1.0770874096509887e-7
8.027427170658693e-6,1.729959992456138e-7
1.0562836571546911e-5,2.4479501272189413e-7
1.276381181747482e-5,3.1154267958199996e-7
1.4950202927817568e-5,3.9333538385725757e-7
1.6813246639194755e-5,4.7347464742186337e-7
1.8728597144142003e-5,5.590057020718686e-7
2.0434979266468067e-5,6.368533047781593e-7
2.203760547740118e-5,7.202634111989536e-7
2.3274149711393254e-5,7.791419119104538e-7
2.4644212596530542e-5,8.526883370297123e-7
2.5779066044322275e-5,9.227874169903951e-7
2.686116528968355e-5,9.999776006123023e-7
2.7896400620187793e-5,1.0677516429076366e-6
2.8954127857489398e-5,1.156826892022987e-6
2.9786754587519374e-5,1.2328542150701417e-6
3.070857367638402e-5,1.3041468606087296e-6
3.146823706440514e-5,1.3690231037879026e-6
