amp,std
0.0,0.0
1.0070414214872204e-6,1.4415673164178596e-8
3.0399250577362826e-6,5.255435473000907e-8
5.437066023986521e-6,1.0499694492777049e-7
8.042712606084545e-6,1.7221178108921775e-7
1.0385520550458866e-5,2.3807638797940805e-7
1.2521561217802837e-5,3.0785236805052843e-7
1.4591360329928958e-5,3.8116566332127865e-7
1.6586662982043688e-5,4.615746607821386e-7
1.8308611523546904e-5,5.380171139029814e-7
1.9881407110632445e-5,6.092006623101173e-7
2.138106312109581e-5,6.902494032702922e-7
2.2856743364249326e-5,7.822205170532129e-7
2.4124297775114985e-5,8.518170283409766e-7
2.5406733856777057e-5,9.288932548136446e-7
2.6534147091101893e-5,1.0129143874747406e-6
2.7504997887609427e-5,1.0755747267679352e-6
2.8595094289439415e-5,1.1543414459827746e-6
2.9471549015927724e-5,1.2161824489199775e-6
3.0352317908630173e-5,1.291231641089022e-6
3.1032668515709604e-5,1.3459585727352748e-6
