amp,std
0.0,0.0
5.53378031179159e-18,5.251233009892271e-20
1.1838216835104857e-17,1.4719271930515077e-19
1.3499427513482638e-17,1.847906173740101e-19
1.39518457389191e-17,1.9961608745097232e-19
1.4094716033738066e-17,2.0622528988106159e-19
1.415033170661855e-17,2.0992018976609477e-19
1.4170459310748285e-17,2.1152307331398096e-19
1.4180638524876846e-17,2.1324981256934534e-19
1.4184020983484413e-17,2.1356347450475254e-19
1.4187673605911526e-17,2.1516314475347336e-19
1.418883826738856e-17,2.1535139110212555e-19
1.4189448995261117e-17,2.1545524242755535e-19
1.4189665825871653e-17,2.1548893909101854e-19
1.4189763299992505e-17,2.1550094054769307e-19
1.4189874162766998e-17,2.1553756740999347e-19
1.4189906709010813e-17,2.155419106781747e-19
1.4189956187304584e-17,2.1558902865841452e-19
1.418996447141273e-17,2.1559161134609908e-19
1.418997354032392e-17,2.1559413747522926e-19
1.4189988363761607e-17,2.1559471942327445e-19
