amp,std
0.0,0.0
3.457827600458965e-18,3.476473886657783e-20
6.4066256237869456e-18,8.349145166990256e-20
6.929263565282459e-18,9.770237221619751e-20
7.037616031204979e-18,1.0227502397334801e-19
7.063898653484877e-18,1.039995216067192e-19
7.071201915313e-18,1.0468738407152149e-19
7.074767268476028e-18,1.0531772614212503e-19
7.076044198152649e-18,1.0563613963393523e-19
7.076661277402018e-18,1.0576313020706076e-19
7.077479372554462e-18,1.0616602678859434e-19
7.07755795098854e-18,1.0617894152123446e-19
7.077614158388375e-18,1.0619020051431321e-19
7.077634656648491e-18,1.0619422817928267e-19
7.07765101652931e-18,1.061991211572311e-19
7.077661953854796e-18,1.0620530743696e-19
7.077666229410258e-18,1.0620729083873539e-19
7.077668342295793e-18,1.0620786034748948e-19
7.077669714178761e-18,1.0620844478394176e-19
7.077670262534353e-18,1.0620857769193259e-19
7.077670813889922e-18,1.0620860111706251e-19
