amp,std
0.0,0.0
17.93902111111106,0.00011970958656983288
352.21012279861105,0.0034993286453018687
4034.983939425275,0.08133202743846077
24522.154248897325,0.765037584024082
115515.60607895112,5.647843143089691
419061.53101692523,29.246231394372295
1.3175896707372973e6,129.32494130883197
3.5859064499690295e6,472.07639789622067
8.915857750211526e6,1550.5522181001738
2.0226873798520587e7,4519.73178107437
4.306789239052145e7,12232.882521500123
8.612215511357906e7,30415.53672041712
1.643708542375112e8,71568.24593131302
2.99484789937364e8,158591.93374828703
5.2689340863761806e8,336117.4341184036
8.948339768263294e8,681214.7015899043
1.4776879823247495e9,1.3322494454659575e6
2.373657617958397e9,2.511113418369573e6
3.728359697097724e9,4.605564390512136e6
5.7236920580912895e9,8.196549947472171e6
