amp,std
0.0,0.0
2.842714745428489e-18,2.933316065314386e-20
5.178807912384975e-18,6.854370324119065e-20
5.531628513877235e-18,7.825078140156233e-20
5.604502922388279e-18,8.151902428919691e-20
5.62155511715994e-18,8.287370707807893e-20
5.626816867800953e-18,8.342051613956199e-20
5.628138222966389e-18,8.356829690308413e-20
5.628460095166006e-18,8.364726282458118e-20
5.628713220490828e-18,8.371054264463326e-20
5.628796410619621e-18,8.372798668279663e-20
5.628831579446682e-18,8.373880588894848e-20
5.628841952329964e-18,8.374585364729762e-20
5.628871900739412e-18,8.37720930297568e-20
5.6288749728158155e-18,8.377260481160369e-20
5.628880056969438e-18,8.377512748062485e-20
5.628881039380418e-18,8.377579048796043e-20
5.628881831634782e-18,8.377609200513573e-20
5.628881823531491e-18,8.377651031975913e-20
5.628881984314415e-18,8.377656178199454e-20
5.628882344238584e-18,8.377658923040994e-20
