amp,std
0.0,0.0
2.8576294188967107e-18,2.9387130838885305e-20
5.12249991875692e-18,6.819597844062744e-20
5.481368789368838e-18,7.79114064823429e-20
5.553123502855602e-18,8.11398706515124e-20
5.568677891010228e-18,8.225761536212331e-20
5.572312609268549e-18,8.257319891780116e-20
5.573783982583745e-18,8.283370538130527e-20
5.574278811196483e-18,8.289649250595617e-20
5.574360160488188e-18,8.29586304653005e-20
5.574416918973575e-18,8.296958022279501e-20
5.5744448296659645e-18,8.297623544944629e-20
5.574459183053537e-18,8.297947547325443e-20
5.574465651923359e-18,8.298064287698608e-20
5.574468792424443e-18,8.298147169245707e-20
5.574470403243726e-18,8.29818363513251e-20
5.5744710830473266e-18,8.298203749092127e-20
5.574471779704791e-18,8.298231150836116e-20
5.574472239610135e-18,8.298255706567115e-20
5.574472239049044e-18,8.298263781838e-20
5.574472338318581e-18,8.29826421732344e-20
