amp,std
0.0,0.0
2.8362566702795527e-18,2.935530478670247e-20
5.175156499549735e-18,6.868083973097988e-20
5.529367274951858e-18,7.852395796518723e-20
5.5962245099093655e-18,8.13818890579213e-20
5.61188669707133e-18,8.247002253877077e-20
5.615992705644374e-18,8.28074421273258e-20
5.617039496061027e-18,8.294185399338657e-20
5.6175984401504736e-18,8.308604862333496e-20
5.617963821152897e-18,8.323726989306577e-20
5.618056635661447e-18,8.325399586150088e-20
5.618080361658942e-18,8.325932091651149e-20
5.618094029215921e-18,8.326380625323837e-20
5.6180992129272385e-18,8.326547161619088e-20
5.6181017332641985e-18,8.32659941431381e-20
5.618104848599265e-18,8.326772364465852e-20
5.618107411065963e-18,8.326993664430107e-20
5.618107658767776e-18,8.32700043559045e-20
5.618107877647444e-18,8.327006128401869e-20
5.6181080282262345e-18,8.327010834623822e-20
5.618108167113133e-18,8.327012084819837e-20
