amp
0.0
2.9733150295394124e-7
5.128722481987344e-7
6.061191133561591e-7
6.508283421745236e-7
6.740235779688803e-7
6.869813367642165e-7
6.947551670497912e-7
6.996419378252763e-7
7.027914540994948e-7
7.049913003481187e-7
7.06447363259249e-7
7.075066918499417e-7
7.082819055362186e-7
7.088633176356421e-7
7.092948148031065e-7
7.096201635794163e-7
7.098765396597797e-7
7.100735047541343e-7
7.102359012986656e-7
7.103587957082782e-7
