amp,std
0.0,0.0
2.6191765413279762e-18,2.6791392865844348e-20
4.54796768796542e-18,6.03570808501167e-20
4.8312421082051365e-18,6.847584520739922e-20
4.8849367442174195e-18,7.095079926346304e-20
4.897130017785746e-18,7.180679159233786e-20
4.900400366514765e-18,7.225571903778824e-20
4.9017248876165204e-18,7.251143186073121e-20
4.902036094348516e-18,7.254547161129775e-20
4.902135535232127e-18,7.2558409769448e-20
4.902139565721196e-18,7.259580460599211e-20
4.902162544533303e-18,7.260126927219273e-20
4.902169369675679e-18,7.260272212534874e-20
4.902177239352711e-18,7.260626117782201e-20
4.902179199989471e-18,7.260757058120117e-20
4.902180245974348e-18,7.260804121177086e-20
4.902181277396937e-18,7.26085034507387e-20
4.902181446023127e-18,7.260858049609349e-20
4.902181665856378e-18,7.260866624185507e-20
4.9021817142607954e-18,7.260867844064602e-20
4.902181809189565e-18,7.260868622231951e-20
