amp,std
0.0,0.0
2.5732460512040498e-18,2.6750279195623124e-20
4.62775792466261e-18,6.167079468473103e-20
4.922279177121718e-18,6.999375760552597e-20
4.9750584912997255e-18,7.22981282611274e-20
4.986859707335329e-18,7.313947035217683e-20
4.989816919002733e-18,7.338822587363888e-20
4.990537789644821e-18,7.348407860196879e-20
4.990915292066849e-18,7.358430710732435e-20
4.991159684498186e-18,7.368740206349456e-20
4.991218820182647e-18,7.369828802976342e-20
4.991233366617977e-18,7.370164261929587e-20
4.9912416522368864e-18,7.370444949622952e-20
4.99124471418295e-18,7.370546475663696e-20
4.991246156510393e-18,7.370577223876187e-20
4.9912479711571466e-18,7.37068028472201e-20
4.991249465614954e-18,7.370811093262759e-20
4.991249598664128e-18,7.370814857948161e-20
4.9912497151736854e-18,7.370817954788558e-20
4.991249794777962e-18,7.370820504870332e-20
4.991249869913451e-18,7.370821195509316e-20
