amp,std
0.0,0.0
2.5887001419419994e-18,2.6808019050097103e-20
4.59690391816703e-18,6.116285406541336e-20
4.893759699503437e-18,6.955344437239726e-20
4.948908612092426e-18,7.204256106017136e-20
4.96157423221362e-18,7.303352380557039e-20
4.964768201746096e-18,7.34013330171332e-20
4.965760287030163e-18,7.35330520523867e-20
4.965985915909566e-18,7.365682054997718e-20
4.966084600961849e-18,7.367548977511144e-20
4.966203639038557e-18,7.375502048590087e-20
4.9663063433164734e-18,7.382970978576152e-20
4.966322091243329e-18,7.383919409457914e-20
4.966326859822633e-18,7.384098923074958e-20
4.966354405441263e-18,7.386516170623776e-20
4.966355450186133e-18,7.386555836373295e-20
4.966357503065101e-18,7.386670568295778e-20
4.966357753158991e-18,7.386679211480665e-20
4.966357816626218e-18,7.386680772048693e-20
4.966357864656944e-18,7.386682285388064e-20
4.966358021597072e-18,7.386683154320691e-20
