amp
0.0
1.0537171231592531e-6
3.2646293282488817e-6
5.9634588123112285e-6
8.815075001037332e-6
1.1682609054165914e-5
1.4470194546450088e-5
1.716872462927564e-5
1.9738703272074693e-5
2.217634101390579e-5
2.4499696384820774e-5
2.665528415968946e-5
2.8699134654089773e-5
3.063078339404179e-5
3.247442583635145e-5
3.418246781676668e-5
3.5789627865978615e-5
3.732833477351462e-5
3.876932726260994e-5
4.0145448061397605e-5
4.1430044494224584e-5
