amp,std
0.0,0.0
9.985614231921877e-7,1.4411829868111018e-8
2.9777140314646705e-6,5.2208807080708015e-8
5.2855545866772165e-6,1.0102915633203954e-7
7.536816060156341e-6,1.561409931494249e-7
9.706396222108737e-6,2.18729528135963e-7
1.1665843540739517e-5,2.832043466371473e-7
1.3429444176143253e-5,3.4817260550237466e-7
1.5004670340527492e-5,4.092877160709206e-7
1.653034324064154e-5,4.7636124195064235e-7
1.7900954732521934e-5,5.470569405734916e-7
1.9044571517983075e-5,6.041656337289641e-7
2.0185618297017424e-5,6.752706687429207e-7
2.1288651136705376e-5,7.420351560871161e-7
2.2195859013743347e-5,7.95225840125018e-7
2.3133816972228587e-5,8.721633425822076e-7
2.3941570458164274e-5,9.464164536177049e-7
2.473201466764808e-5,1.0080644905852151e-6
2.5382737937448634e-5,1.0527682232351954e-6
2.604118002290955e-5,1.1117874610814691e-6
2.6633244660624748e-5,1.1634880077802003e-6
