amp,std
0.0,0.0
1.5540081325192743e-6,2.1426885753387142e-8
6.04219477320277e-6,1.0170699263463231e-7
1.3669537649746746e-5,2.51116258360001e-7
2.331023855831153e-5,4.608543867176455e-7
3.5698297978413085e-5,7.638771742878817e-7
5.005567451300882e-5,1.153722826007912e-6
6.693613820130158e-5,1.6315994841657603e-6
8.73694277656412e-5,2.2689143911790426e-6
0.00010912430684537349,2.977633553377583e-6
0.00013204047807800475,3.8042001053193558e-6
0.00015864018726961788,5.076617345124505e-6
0.0001857203311939926,6.189792835845201e-6
0.00021550630689461364,7.417469307168098e-6
0.00024488721906739763,8.638405012833109e-6
0.00027796666201741055,1.0085611291673367e-5
0.00031244431896516287,1.1522858672815119e-5
0.00034859887642198087,1.33590145785293e-5
0.0003879045992561161,1.549119293166935e-5
0.0004275619175087252,1.763307402942121e-5
0.0004702545190901016,2.0329158132973693e-5
