amp,std
0.0,0.0
9.900778313476016e-7,4.571729779942128e-9
2.9759701702476436e-6,1.659261943440936e-8
5.2328309971539065e-6,3.259901666522211e-8
7.467337975552199e-6,5.0846792929010025e-8
9.649388764696825e-6,7.104235503585068e-8
1.1607426306570744e-5,9.145335323034467e-8
1.3423512316771991e-5,1.121479619941681e-7
1.5149517508478047e-5,1.3416821582549068e-7
1.6689571564252347e-5,1.5577278857658536e-7
1.806910090195051e-5,1.7652561712592213e-7
1.938303868486033e-5,1.9872988073784513e-7
2.053097653661905e-5,2.188268986276142e-7
2.1634474531481082e-5,2.397267983020785e-7
2.2622551597453678e-5,2.598157422593718e-7
2.3510944393158375e-5,2.7836107194489885e-7
2.4338635547114783e-5,2.972376513160822e-7
2.510965263571079e-5,3.160075030488381e-7
2.5832588026191127e-5,3.346866241773146e-7
2.6479041054340288e-5,3.514030828725918e-7
2.706663440519053e-5,3.6937446526861207e-7
