amp,std
0.0,0.0
17.48828888888889,0.30472377144055646
348.73476180555565,5.207159055672105
4063.3550044722224,52.62370315244942
24483.927755084467,279.29553553916026
114547.78619492122,1190.8368396009878
417788.39273442025,4014.17286775591
1.3181291285233381e6,11928.92615404392
3.5661793313299106e6,30819.938854127293
8.873368869561091e6,73406.64480340251
2.030634149403003e7,162624.74134685812
4.33528921508502e7,338995.9372198099
8.678439771553677e7,663520.4191687768
1.6482633310447592e8,1.2423116612256193e6
2.997686667563728e8,2.2283541931684315e6
5.2519947212922925e8,3.8613658670413387e6
8.94505843658771e8,6.503712888124017e6
1.4746000974346776e9,1.0631354562784629e7
2.3669037154884653e9,1.699288235279184e7
3.712769518192587e9,2.6559780731012244e7
5.687449649613688e9,4.056353412016143e7
