amp,std
0.0,0.0
1.0588164385427788e-6,4.8554456735505e-9
3.2716719905294564e-6,1.7957153358690977e-8
5.970241322790675e-6,3.6668605970023037e-8
8.774959444639992e-6,5.872147097795456e-8
1.1632259525920943e-5,8.434903294097034e-8
1.4414216978560215e-5,1.1222573697277127e-7
1.7126946415138765e-5,1.4258226427512753e-7
1.9726487363277933e-5,1.748826876707071e-7
2.2127740044481906e-5,2.067974487673583e-7
2.439087076595404e-5,2.3877314271427644e-7
2.6472649241076577e-5,2.7179594477951975e-7
2.8573439434929145e-5,3.0759566097573575e-7
3.051524285618712e-5,3.41783006280919e-7
3.230474359672047e-5,3.7462462813415e-7
3.401423663203238e-5,4.088987243052862e-7
3.559604812620131e-5,4.417149473990687e-7
3.71599036387442e-5,4.761257082435285e-7
3.8578636085814855e-5,5.108182534125232e-7
3.990474841386269e-5,5.440827773669093e-7
4.119941270971716e-5,5.822992119945751e-7
