amp,std
0.0,0.0
9.202740947296267e-19,9.541039151411642e-21
1.460667567249054e-18,1.9621582289954684e-20
1.5120970425479646e-18,2.126074942484187e-20
1.519396707341785e-18,2.1644039435356823e-20
1.5209293023894213e-18,2.1780885826174942e-20
1.5211831470333169e-18,2.1813545201162988e-20
1.5212516060832319e-18,2.182658852296167e-20
1.5212760505509673e-18,2.183299275587956e-20
1.5212832397250424e-18,2.183497237269535e-20
1.521286649526046e-18,2.183629428277587e-20
1.521289310677215e-18,2.1838146476802557e-20
1.5212901623057893e-18,2.1838545039080953e-20
1.5212903488719157e-18,2.1838629860531495e-20
1.5212905040488544e-18,2.1838708205224537e-20
1.5212905766581741e-18,2.1838760751289532e-20
1.5212905972490252e-18,2.183877513935002e-20
1.5212906000426742e-18,2.183877602188902e-20
1.521290603560485e-18,2.1838777701883922e-20
1.5212905912160465e-18,2.183879221074507e-20
1.521290592245792e-18,2.1838792267512245e-20
