amp,std
0.0,0.0
8.988921822433498e-19,9.544304271149917e-21
1.4357042284651995e-18,1.9555973211054982e-20
1.4895404061282508e-18,2.1265999100852398e-20
1.4968960913876174e-18,2.1654837453588878e-20
1.4981735493195078e-18,2.1765449241914287e-20
1.4984596993317681e-18,2.18022103482683e-20
1.498527205149245e-18,2.181282834148797e-20
1.4985518813598806e-18,2.1824750971028526e-20
1.4985657121856856e-18,2.1834272738040926e-20
1.4985680461884137e-18,2.183488370589931e-20
1.4985686937110825e-18,2.1835053277082612e-20
1.4985671577656645e-18,2.183693843161189e-20
1.4985673430170338e-18,2.1837018589444534e-20
1.4985678991840821e-18,2.183753757484676e-20
1.4985679316354478e-18,2.183756183736921e-20
1.498567939152891e-18,2.1837566241022987e-20
1.4985679426890895e-18,2.1837567426676663e-20
1.498567948312456e-18,2.1837570231911374e-20
1.4985679562904917e-18,2.1837577267167725e-20
1.4985679541897438e-18,2.1837577680280063e-20
