amp,std
0.0,0.0
9.008188839485797e-19,9.545143664832325e-21
1.430129161377976e-18,1.946968757308731e-20
1.4847373229337165e-18,2.118400131480278e-20
1.4920327753252287e-18,2.1561372587750877e-20
1.4933588852757262e-18,2.1683098359875904e-20
1.4936483388721355e-18,2.172363182361814e-20
1.4937155776742431e-18,2.1733881342684775e-20
1.4937506534313549e-18,2.1747766270763577e-20
1.4937549017371685e-18,2.174858030073555e-20
1.4937580264068833e-18,2.1749559915749308e-20
1.4937665994233963e-18,2.1756211354675527e-20
1.4937669987515677e-18,2.175645892818623e-20
1.49376710121957e-18,2.1756485007944388e-20
1.493767185319494e-18,2.1756512216116213e-20
1.493767349998466e-18,2.1756653584074583e-20
1.4937673261303709e-18,2.175668665920428e-20
1.4937673389489958e-18,2.1756692458855246e-20
1.4937673545100681e-18,2.175670844003234e-20
1.4937673555041467e-18,2.1756710549054138e-20
1.4937673575486278e-18,2.1756710689557387e-20
