amp,std
0.0,0.0
-1.3271860240323178e-16,3.6375072511277057e-19
-4.385891203688236e-16,2.012233365593988e-18
-7.103408092263855e-16,3.963382305349642e-18
-8.968300107181297e-16,5.633823783523042e-18
-1.0240448974233693e-15,7.144747593669154e-18
-1.1080384762460478e-15,8.378621376125887e-18
-1.1653614259229274e-15,9.412719653406296e-18
-1.2061385206365498e-15,1.0473493980679835e-17
-1.2326507980132545e-15,1.1244839549119536e-17
-1.2524548853493912e-15,1.1847635126987405e-17
-1.2685283010206665e-15,1.253970191776929e-17
-1.2780333541936283e-15,1.2889039996883035e-17
-1.2850673435528545e-15,1.3218130739720636e-17
-1.291561660253594e-15,1.391480287280779e-17
-1.2961183197256284e-15,1.4189630483874582e-17
-1.2997958904223205e-15,1.4535378475709154e-17
-1.3024128811248948e-15,1.4733385702671225e-17
-1.3047826517255782e-15,1.4945569345861587e-17
-1.306956163485363e-15,1.523975739749202e-17
-1.3080972605095477e-15,1.5253872605044657e-17
