amp,std
0.0,0.0
3.3638595724250882e-18,3.4216447549587566e-20
6.20602410603052e-18,8.169737881220941e-20
6.7100954695478776e-18,9.520907608049131e-20
6.80934241984904e-18,9.930818126294268e-20
6.839081564817777e-18,1.0127305232668636e-19
6.846981870653719e-18,1.0203528176227785e-19
6.849553961895053e-18,1.0240711808252446e-19
6.8506503221571895e-18,1.0258609693491846e-19
6.851101325510545e-18,1.0275874507166936e-19
6.851589454878514e-18,1.0304713187211493e-19
6.851726370241682e-18,1.030844470958432e-19
6.851850134182145e-18,1.0317391576343955e-19
6.851932574622945e-18,1.0323378926460447e-19
6.851936186098529e-18,1.0324491287899778e-19
6.851945672638596e-18,1.0325087632786992e-19
6.851947778708937e-18,1.0325142450936911e-19
6.851956323612966e-18,1.0325671068735989e-19
6.851957406347406e-18,1.0325698481095322e-19
6.851958436821066e-18,1.0325733554605415e-19
6.851958687625609e-18,1.0325734264316168e-19
