amplitudes
0.0
19.724444666661856
418.9154181666619
4333.315179820095
25533.671264799814
116488.91966926988
418255.67354861915
1.3030020989592578e6
3.5400758382303286e6
8.75023709468298e6
1.9851185167297184e7
4.2299458064739205e7
8.46133467307588e7
1.61988808549904e8
2.954264226640733e8
5.192355298615885e8
8.84534483105305e8
1.464965348929469e9
2.356734083610981e9
3.712521890752962e9
5.696268181877311e9
