amp,std
0.0,0.0
-0.0762984418241568,0.002063259307378042
-0.41647082424021015,0.016916829182208652
-1.1333579012850679,0.05616191340795696
-2.1207388905200606,0.1053000362127712
-3.5756971044353056,0.19783886448239457
-5.35619163647451,0.331044632732892
-7.5014200891341725,0.49313310111891523
-9.503038218380137,0.604861123830066
-12.25346032337703,0.791333280905358
-15.229537794583706,0.9979729276187042
-18.346830025156677,1.2150867595198391
-21.796736773013468,1.612917381894113
-25.2535474949382,1.9239841548975405
-28.98543538918105,2.226120435296429
-32.70944341091729,2.551248029608381
-36.69003575955016,3.188303339369708
-41.458582190620746,3.645585479212062
-46.31960259046949,4.136233030706281
-53.89144772721403,5.768635344767241
-60.45875428556778,5.8906788195987065
