amp,std
0.0,0.0
17.41911111111111,0.9584168505160846
361.99279861111114,17.14364355203701
3976.4395075000007,165.34314121187273
24047.36778045918,892.0395715368552
116582.20568739795,3883.2907730441457
430145.4543791837,13130.149616045148
1.3002753682275256e6,37734.71127030137
3.5306521541625964e6,98983.09214153078
8.96313342872087e6,236211.6841832298
1.9403993122979756e7,508079.1875577075
4.200617549124327e7,1.0482409363403323e6
8.41377878555485e7,2.047036596840058e6
1.6220947110924226e8,3.857975906022597e6
3.030646174311404e8,7.015476690435156e6
5.264648663534566e8,1.2213583238202732e7
9.085975541991692e8,2.0559797382092297e7
1.4822817459896152e9,3.3373811739211917e7
2.385224411685888e9,5.352226831206368e7
3.7256773458727574e9,8.358258873508842e7
5.716322387178001e9,1.2776237732427718e8
