amp,std
0.0,0.0
16.973333333333294,0.940608252475692
329.00727083333334,16.001114793230037
3904.0991086111076,164.37707778964946
24220.71159630952,872.3229038817643
115049.15144283997,3822.994903583639
435363.060562126,13136.904939583077
1.3257472529944535e6,38417.47654404873
3.616103190454298e6,97323.728447447
9.081320584949328e6,242320.06715215187
1.978044368193852e7,514683.6108220612
4.257587375445184e7,1.0540934419087186e6
8.395850692264763e7,2.0632729536048444e6
1.6220390570628795e8,3.869647297127869e6
2.9534601697794324e8,7.03084604780478e6
5.197694226883075e8,1.228191274770548e7
8.921681635404015e8,2.098106685869143e7
1.4693010928639379e9,3.4191514860711895e7
2.3350657210695744e9,5.4727860727150604e7
3.622783185012699e9,8.476484043461463e7
5.571373359504915e9,1.3035686081970596e8
