amp,std
0.0,0.0
20.512444444444444,1.061657974183766
385.1565694444444,17.948082727106105
3858.6097272222223,158.685943617417
23874.11479337868,876.1873999926853
108362.69790848072,3638.7621103101656
410973.21472743904,12478.956304404837
1.3375274993193334e6,38392.29977939381
3.687784484441733e6,98938.10532130764
8.961497857084848e6,239154.55444336866
2.0497286408077076e7,527872.5291916949
4.325809390863809e7,1.0708861770443642e6
8.664159519442248e7,2.11416206628005e6
1.6825785107594025e8,3.916940874489749e6
3.064459281067224e8,6.942511798928255e6
5.340437738860247e8,1.2120165075707074e7
9.012212583089212e8,2.077614806990494e7
1.5067822246191468e9,3.410244293796568e7
2.3819632604266315e9,5.36682529546165e7
3.6969487454167585e9,8.35731189706422e7
5.715489512406882e9,1.274297011824622e8
