amp,std
0.0,0.0
17.99244444444444,0.9785822123392615
334.1189444444444,15.994715247939357
4142.82892888889,168.63682108804602
24154.709538979594,874.3832127407109
114716.8765757143,3750.4229196256692
429609.5198584227,13093.718697502458
1.2753698925982642e6,37176.93812173373
3.488827751494387e6,95584.91119526772
8.841823846676607e6,231481.8902116693
1.931401919964972e7,501070.2377478919
4.240196586253449e7,1.0516742507464346e6
8.525994052094898e7,2.082984783982035e6
1.6270892561127704e8,3.9438401350062555e6
3.0825712350420725e8,7.060260781301915e6
5.376062837748194e8,1.216303520187841e7
9.080409630526539e8,2.042327431997107e7
1.4912634195933335e9,3.336045992355247e7
2.4076532179209175e9,5.315799038603127e7
3.738377672561117e9,8.332538414858575e7
5.787595617120064e9,1.2729386999812588e8
