amp
0.0
1.0425899038145843e-6
3.2183704805339357e-6
5.854725480212847e-6
8.579315567926145e-6
1.1303798243383673e-5
1.3934476541133293e-5
1.6457481193986484e-5
1.884598661743364e-5
2.1082184027799326e-5
2.3200904074405618e-5
2.5162670287783825e-5
2.7016904703191262e-5
2.8752087756013016e-5
3.0398985334769342e-5
3.191900596606648e-5
3.333587958290766e-5
3.4699488551278095e-5
3.59582751276667e-5
3.714996948701173e-5
3.826955038586961e-5
