amp,std
0.0,0.0
1.6008366176276539e-6,7.318673734283299e-9
6.5686171445195315e-6,3.663224902643367e-8
1.5171739579048429e-5,9.20482380802723e-8
2.647244724711845e-5,1.7186693571721915e-7
4.0200968006918466e-5,2.7911793666676306e-7
5.574436441050001e-5,4.123378791177642e-7
7.276165656737267e-5,5.712461029173039e-7
9.110652005417722e-5,7.585270833685829e-7
0.00011031492470979409,9.745474635783031e-7
0.0001298050381020903,1.205352437306976e-6
0.00015014674023402475,1.468654813860549e-6
0.00017060421414327967,1.753241191830059e-6
0.00019146631594386094,2.0610980733826752e-6
0.000212782446094376,2.395416375902033e-6
0.0002337801191618831,2.7455160300129373e-6
0.0002552418149367391,3.1339630256780024e-6
0.00027636614186005534,3.5353511259071766e-6
0.0002983928714778036,3.972210350890482e-6
0.0003188600344696324,4.409652361884111e-6
0.00033928390230428,4.832629675466318e-6
