amp,std
0.0,0.0
7.668999880558766e-7,1.23636596389626e-8
2.0371204232855793e-6,3.9617252538886296e-8
3.2717681420128592e-6,7.021378995300545e-8
4.379875003118867e-6,1.0135574376710733e-7
5.3991133379755305e-6,1.3441649053340834e-7
6.273598222817175e-6,1.6805437073996692e-7
7.095531986728331e-6,1.9924252262182305e-7
7.847077072983446e-6,2.3419889838797134e-7
8.510960954035463e-6,2.629070545722797e-7
9.108164816464452e-6,2.9487293751021845e-7
9.650926282420177e-6,3.2701793774296093e-7
1.027705089218058e-5,3.770227959852432e-7
1.0720406083887878e-5,4.0413622236037993e-7
1.1326896704292224e-5,5.539088112049614e-7
1.179271143988051e-5,5.860879674337563e-7
1.2155419964671757e-5,6.130804623448647e-7
1.2493198474275691e-5,6.367709755166115e-7
2.6791211625324684e-5,1.4432363635180495e-5
2.7073769027495672e-5,1.4451123923799097e-5
2.829855145284395e-5,1.5318926438185913e-5
