amp,std
0.0,0.0
1.0925870689425673e-6,1.5342356495247328e-9
3.459930805549169e-6,5.925537256561893e-9
6.460355938925604e-6,1.2410799839201049e-8
9.757755497459192e-6,2.0463139350118823e-8
1.3267693274849553e-5,3.019020936325838e-8
1.687430659874822e-5,4.121175245669468e-8
2.0588492091951822e-5,5.38571280467343e-8
2.4309256284471022e-5,6.756250472035432e-8
2.8052724803435185e-5,8.249740272296095e-8
3.183380729426499e-5,9.8983751826777e-8
3.601838494565462e-5,3.6727788739694394e-7
3.984855106674854e-5,3.926503682906395e-7
5.036190110567156e-5,4.258428815123108e-6
5.411198548167613e-5,4.28150896169166e-6
5.785996583447216e-5,4.307897196862312e-6
8.854887391995534e-5,1.762776519762591e-5
9.70631804944321e-5,2.2129044863285292e-5
0.00010103794726418799,2.225494354436391e-5
0.00010478636997152619,2.2286007761034555e-5
0.00010860365017834076,2.2343974939727514e-5
