amp,std
0.0,0.0
5.920316426620496e-7,9.269015534020868e-9
1.547757740648011e-6,2.970959599997088e-8
2.485933537290826e-6,5.3438130760683444e-8
3.2712919959999578e-6,7.567426677744573e-8
3.904832180678145e-6,9.745128817549033e-8
4.414352381152074e-6,1.1547969439748964e-7
4.830586104820588e-6,1.3120255335220205e-7
5.182433903329997e-6,1.4609116735196168e-7
5.477127528706306e-6,1.6220353433779962e-7
5.714654293523379e-6,1.7501692589384634e-7
5.9434006350105375e-6,1.8885167671317537e-7
6.124690431218492e-6,2.0012611827201974e-7
6.275103788384233e-6,2.1032253737878295e-7
6.4323338828522686e-6,2.224952121698719e-7
6.5501773659343954e-6,2.3099721091245286e-7
6.6505302314817874e-6,2.3893040175309817e-7
6.737857752158238e-6,2.4565083235155455e-7
6.826950812400609e-6,2.545213400318756e-7
6.920256682377269e-6,2.660834160628949e-7
7.0072148592459574e-6,2.7728466670071064e-7
